X-Axis,10x Region 1
 4.72610E+02, 3.79869E+03
 4.74552E+02, 3.85501E+03
 4.76493E+02, 3.89064E+03
 4.78433E+02, 3.89956E+03
 4.80373E+02, 3.87893E+03
 4.82312E+02, 3.84829E+03
 4.84250E+02, 3.81045E+03
 4.86188E+02, 3.77840E+03
 4.88125E+02, 3.74416E+03
 4.90061E+02, 3.71723E+03
 4.91997E+02, 3.69942E+03
 4.93932E+02, 3.68521E+03
 4.95866E+02, 3.67020E+03
 4.97799E+02, 3.65765E+03
 4.99732E+02, 3.64580E+03
 5.01664E+02, 3.63618E+03
 5.03596E+02, 3.62741E+03
 5.05527E+02, 3.62055E+03
 5.07457E+02, 3.61705E+03
 5.09386E+02, 3.61323E+03
 5.11315E+02, 3.61281E+03
 5.13243E+02, 3.61194E+03
 5.15170E+02, 3.61217E+03
 5.17097E+02, 3.60780E+03
 5.19023E+02, 3.60803E+03
 5.20948E+02, 3.60807E+03
 5.22873E+02, 3.60718E+03
 5.24797E+02, 3.60804E+03
 5.26720E+02, 3.60593E+03
 5.28643E+02, 3.60192E+03
 5.30565E+02, 3.59849E+03
 5.32486E+02, 3.59428E+03
 5.34407E+02, 3.59409E+03
 5.36327E+02, 3.59139E+03
 5.38246E+02, 3.58660E+03
 5.40164E+02, 3.58194E+03
 5.42082E+02, 3.57976E+03
 5.43999E+02, 3.57708E+03
 5.45916E+02, 3.57450E+03
 5.47832E+02, 3.57290E+03
 5.49747E+02, 3.57143E+03
 5.51661E+02, 3.57197E+03
 5.53575E+02, 3.57171E+03
 5.55488E+02, 3.57151E+03
 5.57401E+02, 3.57104E+03
 5.59313E+02, 3.57164E+03
 5.61224E+02, 3.57211E+03
 5.63134E+02, 3.57378E+03
 5.65044E+02, 3.57646E+03
 5.66953E+02, 3.58006E+03
 5.68862E+02, 3.58290E+03
 5.70769E+02, 3.58725E+03
 5.72676E+02, 3.59166E+03
 5.74583E+02, 3.59396E+03
 5.76488E+02, 3.59660E+03
 5.78394E+02, 3.59613E+03
 5.80298E+02, 3.59398E+03
 5.82202E+02, 3.58960E+03
 5.84105E+02, 3.58736E+03
 5.86007E+02, 3.58180E+03
 5.87909E+02, 3.57770E+03
 5.89810E+02, 3.57548E+03
 5.91710E+02, 3.57256E+03
 5.93610E+02, 3.57088E+03
 5.95509E+02, 3.57114E+03
 5.97407E+02, 3.56992E+03
 5.99305E+02, 3.56927E+03
 6.01202E+02, 3.57145E+03
 6.03098E+02, 3.57019E+03
 6.04994E+02, 3.57136E+03
 6.06889E+02, 3.57249E+03
 6.08784E+02, 3.57346E+03
 6.10677E+02, 3.57279E+03
 6.12570E+02, 3.57372E+03
 6.14463E+02, 3.57390E+03
 6.16354E+02, 3.57330E+03
 6.18245E+02, 3.57293E+03
 6.20136E+02, 3.57131E+03
 6.22025E+02, 3.56714E+03
 6.23914E+02, 3.56548E+03
 6.25803E+02, 3.56172E+03
 6.27691E+02, 3.56114E+03
 6.29578E+02, 3.55914E+03
 6.31464E+02, 3.55530E+03
 6.33350E+02, 3.55351E+03
 6.35235E+02, 3.55199E+03
 6.37119E+02, 3.55008E+03
 6.39003E+02, 3.54917E+03
 6.40886E+02, 3.54942E+03
 6.42768E+02, 3.54878E+03
 6.44650E+02, 3.54908E+03
 6.46531E+02, 3.54804E+03
 6.48412E+02, 3.54905E+03
 6.50292E+02, 3.54875E+03
 6.52171E+02, 3.54804E+03
 6.54049E+02, 3.54711E+03
 6.55927E+02, 3.54860E+03
 6.57804E+02, 3.54734E+03
 6.59681E+02, 3.54725E+03
 6.61556E+02, 3.54849E+03
 6.63432E+02, 3.54782E+03
 6.65306E+02, 3.54829E+03
 6.67180E+02, 3.54802E+03
 6.69053E+02, 3.54709E+03
 6.70926E+02, 3.54766E+03
 6.72798E+02, 3.54782E+03
 6.74669E+02, 3.54652E+03
 6.76539E+02, 3.54665E+03
 6.78409E+02, 3.54617E+03
 6.80279E+02, 3.54666E+03
 6.82147E+02, 3.54547E+03
 6.84015E+02, 3.54498E+03
 6.85882E+02, 3.54540E+03
 6.87749E+02, 3.54603E+03
 6.89615E+02, 3.54483E+03
 6.91480E+02, 3.54352E+03
 6.93345E+02, 3.54452E+03
 6.95209E+02, 3.54396E+03
 6.97073E+02, 3.54652E+03
 6.98935E+02, 3.54550E+03
 7.00797E+02, 3.54652E+03
 7.02659E+02, 3.54964E+03
 7.04520E+02, 3.55028E+03
 7.06380E+02, 3.55318E+03
 7.08239E+02, 3.55301E+03
 7.10098E+02, 3.55453E+03
 7.11956E+02, 3.55547E+03
 7.13814E+02, 3.55716E+03
 7.15671E+02, 3.55672E+03
 7.17527E+02, 3.55674E+03
 7.19382E+02, 3.55511E+03
 7.21237E+02, 3.55492E+03
 7.23092E+02, 3.55426E+03
 7.24945E+02, 3.55285E+03
 7.26798E+02, 3.55073E+03
 7.28651E+02, 3.54838E+03
 7.30502E+02, 3.54636E+03
 7.32353E+02, 3.54377E+03
 7.34204E+02, 3.54358E+03
 7.36054E+02, 3.54179E+03
 7.37903E+02, 3.54159E+03
 7.39751E+02, 3.54122E+03
 7.41599E+02, 3.54189E+03
 7.43446E+02, 3.54167E+03
 7.45293E+02, 3.54193E+03
 7.47139E+02, 3.54329E+03
 7.48984E+02, 3.54499E+03
 7.50828E+02, 3.54765E+03
 7.52672E+02, 3.55154E+03
 7.54516E+02, 3.55303E+03
 7.56358E+02, 3.55287E+03
 7.58200E+02, 3.55396E+03
 7.60042E+02, 3.55523E+03
 7.61883E+02, 3.55540E+03
 7.63723E+02, 3.55652E+03
 7.65562E+02, 3.55760E+03
 7.67401E+02, 3.56050E+03
 7.69239E+02, 3.55974E+03
 7.71077E+02, 3.55930E+03
 7.72914E+02, 3.55700E+03
 7.74750E+02, 3.55512E+03
 7.76585E+02, 3.55361E+03
 7.78420E+02, 3.55097E+03
 7.80255E+02, 3.55043E+03
 7.82088E+02, 3.54992E+03
 7.83921E+02, 3.54934E+03
 7.85754E+02, 3.54694E+03
 7.87586E+02, 3.54545E+03
 7.89417E+02, 3.54554E+03
 7.91247E+02, 3.54436E+03
 7.93077E+02, 3.54456E+03
 7.94906E+02, 3.54224E+03
 7.96735E+02, 3.54105E+03
 7.98563E+02, 3.54009E+03
 8.00390E+02, 3.53893E+03
 8.02217E+02, 3.53735E+03
 8.04043E+02, 3.53681E+03
 8.05869E+02, 3.53644E+03
 8.07693E+02, 3.53570E+03
 8.09517E+02, 3.53617E+03
 8.11341E+02, 3.53646E+03
 8.13164E+02, 3.53647E+03
 8.14986E+02, 3.53606E+03
 8.16808E+02, 3.53663E+03
 8.18629E+02, 3.53735E+03
 8.20449E+02, 3.53685E+03
 8.22269E+02, 3.53838E+03
 8.24088E+02, 3.53844E+03
 8.25906E+02, 3.54095E+03
 8.27724E+02, 3.54246E+03
 8.29541E+02, 3.54591E+03
 8.31358E+02, 3.54883E+03
 8.33174E+02, 3.55340E+03
 8.34989E+02, 3.55739E+03
 8.36804E+02, 3.56191E+03
 8.38618E+02, 3.56754E+03
 8.40431E+02, 3.57172E+03
 8.42244E+02, 3.57785E+03
 8.44056E+02, 3.58257E+03
 8.45868E+02, 3.58744E+03
 8.47679E+02, 3.59209E+03
 8.49489E+02, 3.59226E+03
 8.51298E+02, 3.59682E+03
 8.53107E+02, 3.59933E+03
 8.54916E+02, 3.60033E+03
 8.56724E+02, 3.60117E+03
 8.58531E+02, 3.60527E+03
 8.60337E+02, 3.60506E+03
 8.62143E+02, 3.60964E+03
 8.63948E+02, 3.60877E+03
 8.65753E+02, 3.61085E+03
 8.67557E+02, 3.60783E+03
 8.69360E+02, 3.60455E+03
 8.71163E+02, 3.60099E+03
 8.72965E+02, 3.59288E+03
 8.74767E+02, 3.58628E+03
 8.76568E+02, 3.57557E+03
 8.78368E+02, 3.56714E+03
 8.80167E+02, 3.56255E+03
 8.81966E+02, 3.55840E+03
 8.83765E+02, 3.55553E+03
 8.85563E+02, 3.55138E+03
 8.87360E+02, 3.55130E+03
 8.89156E+02, 3.55024E+03
 8.90952E+02, 3.55240E+03
 8.92747E+02, 3.55464E+03
 8.94542E+02, 3.55740E+03
 8.96336E+02, 3.55882E+03
 8.98129E+02, 3.56242E+03
 8.99922E+02, 3.56681E+03
 9.01714E+02, 3.57033E+03
 9.03506E+02, 3.57577E+03
 9.05297E+02, 3.58035E+03
 9.07087E+02, 3.58417E+03
 9.08877E+02, 3.58530E+03
 9.10666E+02, 3.58673E+03
 9.12454E+02, 3.58873E+03
 9.14242E+02, 3.58891E+03
 9.16029E+02, 3.59075E+03
 9.17816E+02, 3.59140E+03
 9.19602E+02, 3.59461E+03
 9.21387E+02, 3.59868E+03
 9.23172E+02, 3.60220E+03
 9.24956E+02, 3.60469E+03
 9.26740E+02, 3.60837E+03
 9.28523E+02, 3.61279E+03
 9.30305E+02, 3.61627E+03
 9.32087E+02, 3.62552E+03
 9.33868E+02, 3.63098E+03
 9.35648E+02, 3.64018E+03
 9.37428E+02, 3.65042E+03
 9.39207E+02, 3.65689E+03
 9.40986E+02, 3.66069E+03
 9.42764E+02, 3.66021E+03
 9.44541E+02, 3.64917E+03
 9.46318E+02, 3.62979E+03
 9.48094E+02, 3.60798E+03
 9.49869E+02, 3.59047E+03
 9.51644E+02, 3.57653E+03
 9.53419E+02, 3.56457E+03
 9.55192E+02, 3.55557E+03
 9.56965E+02, 3.55026E+03
 9.58738E+02, 3.54634E+03
 9.60510E+02, 3.54387E+03
 9.62281E+02, 3.54282E+03
 9.64051E+02, 3.54123E+03
 9.65821E+02, 3.54050E+03
 9.67591E+02, 3.53947E+03
 9.69360E+02, 3.53829E+03
 9.71128E+02, 3.53834E+03
 9.72895E+02, 3.53916E+03
 9.74662E+02, 3.54006E+03
 9.76429E+02, 3.53886E+03
 9.78195E+02, 3.53831E+03
 9.79960E+02, 3.53920E+03
 9.81724E+02, 3.54024E+03
 9.83488E+02, 3.54088E+03
 9.85251E+02, 3.54275E+03
 9.87014E+02, 3.54545E+03
 9.88776E+02, 3.54484E+03
 9.90538E+02, 3.54946E+03
 9.92299E+02, 3.55066E+03
 9.94059E+02, 3.55393E+03
 9.95819E+02, 3.55589E+03
 9.97578E+02, 3.55944E+03
 9.99336E+02, 3.56370E+03
 1.00109E+03, 3.56553E+03
 1.00285E+03, 3.56772E+03
 1.00461E+03, 3.57034E+03
 1.00636E+03, 3.57098E+03
 1.00812E+03, 3.57078E+03
 1.00987E+03, 3.57273E+03
 1.01163E+03, 3.57384E+03
 1.01338E+03, 3.57457E+03
 1.01514E+03, 3.57846E+03
 1.01689E+03, 3.57905E+03
 1.01864E+03, 3.57905E+03
 1.02039E+03, 3.57923E+03
 1.02214E+03, 3.58117E+03
 1.02389E+03, 3.58258E+03
 1.02564E+03, 3.58426E+03
 1.02739E+03, 3.58631E+03
 1.02914E+03, 3.58772E+03
 1.03089E+03, 3.59047E+03
 1.03263E+03, 3.59013E+03
 1.03438E+03, 3.59045E+03
 1.03612E+03, 3.59257E+03
 1.03787E+03, 3.59464E+03
 1.03961E+03, 3.59723E+03
 1.04136E+03, 3.59960E+03
 1.04310E+03, 3.60180E+03
 1.04484E+03, 3.60333E+03
 1.04659E+03, 3.60151E+03
 1.04833E+03, 3.60409E+03
 1.05007E+03, 3.60523E+03
 1.05181E+03, 3.60621E+03
 1.05355E+03, 3.60601E+03
 1.05529E+03, 3.60448E+03
 1.05703E+03, 3.60218E+03
 1.05877E+03, 3.60142E+03
 1.06050E+03, 3.59970E+03
 1.06224E+03, 3.59698E+03
 1.06398E+03, 3.59572E+03
 1.06571E+03, 3.59335E+03
 1.06745E+03, 3.59076E+03
 1.06918E+03, 3.58929E+03
 1.07092E+03, 3.59220E+03
 1.07265E+03, 3.60051E+03
 1.07438E+03, 3.60717E+03
 1.07611E+03, 3.61681E+03
 1.07785E+03, 3.62616E+03
 1.07958E+03, 3.63569E+03
 1.08131E+03, 3.64005E+03
 1.08304E+03, 3.64146E+03
 1.08477E+03, 3.64314E+03
 1.08649E+03, 3.64172E+03
 1.08822E+03, 3.63906E+03
 1.08995E+03, 3.63577E+03
 1.09168E+03, 3.63078E+03
 1.09340E+03, 3.62382E+03
 1.09513E+03, 3.62316E+03
 1.09685E+03, 3.62124E+03
 1.09858E+03, 3.62194E+03
 1.10030E+03, 3.62401E+03
 1.10202E+03, 3.62918E+03
 1.10375E+03, 3.63019E+03
 1.10547E+03, 3.63322E+03
 1.10719E+03, 3.63831E+03
 1.10891E+03, 3.64019E+03
 1.11063E+03, 3.64257E+03
 1.11235E+03, 3.64394E+03
 1.11407E+03, 3.64539E+03
 1.11579E+03, 3.64268E+03
 1.11751E+03, 3.64494E+03
 1.11922E+03, 3.64395E+03
 1.12094E+03, 3.64649E+03
 1.12266E+03, 3.64895E+03
 1.12437E+03, 3.64973E+03
 1.12609E+03, 3.65360E+03
 1.12780E+03, 3.65526E+03
 1.12952E+03, 3.65734E+03
 1.13123E+03, 3.65570E+03
 1.13294E+03, 3.65028E+03
 1.13465E+03, 3.64565E+03
 1.13637E+03, 3.64185E+03
 1.13808E+03, 3.63395E+03
 1.13979E+03, 3.62801E+03
 1.14150E+03, 3.62667E+03
 1.14321E+03, 3.62428E+03
 1.14491E+03, 3.62523E+03
 1.14662E+03, 3.62298E+03
 1.14833E+03, 3.62326E+03
 1.15004E+03, 3.62021E+03
 1.15174E+03, 3.61689E+03
 1.15345E+03, 3.61313E+03
 1.15515E+03, 3.61004E+03
 1.15686E+03, 3.60375E+03
 1.15856E+03, 3.59871E+03
 1.16026E+03, 3.59451E+03
 1.16197E+03, 3.58702E+03
 1.16367E+03, 3.58019E+03
 1.16537E+03, 3.57435E+03
 1.16707E+03, 3.56889E+03
 1.16877E+03, 3.56154E+03
 1.17047E+03, 3.55833E+03
 1.17217E+03, 3.55423E+03
 1.17387E+03, 3.55173E+03
 1.17557E+03, 3.54806E+03
 1.17727E+03, 3.54738E+03
 1.17896E+03, 3.54514E+03
 1.18066E+03, 3.54392E+03
 1.18236E+03, 3.54257E+03
 1.18405E+03, 3.54200E+03
 1.18575E+03, 3.54098E+03
 1.18744E+03, 3.54190E+03
 1.18913E+03, 3.54181E+03
 1.19083E+03, 3.54269E+03
 1.19252E+03, 3.54243E+03
 1.19421E+03, 3.54251E+03
 1.19590E+03, 3.54273E+03
 1.19759E+03, 3.54539E+03
 1.19928E+03, 3.54703E+03
 1.20097E+03, 3.54721E+03
 1.20266E+03, 3.54780E+03
 1.20435E+03, 3.54783E+03
 1.20604E+03, 3.55032E+03
 1.20772E+03, 3.55061E+03
 1.20941E+03, 3.54996E+03
 1.21110E+03, 3.55017E+03
 1.21278E+03, 3.55009E+03
 1.21447E+03, 3.54918E+03
 1.21615E+03, 3.54789E+03
 1.21783E+03, 3.54830E+03
 1.21952E+03, 3.54736E+03
 1.22120E+03, 3.54642E+03
 1.22288E+03, 3.54702E+03
 1.22456E+03, 3.54838E+03
 1.22624E+03, 3.54804E+03
 1.22792E+03, 3.55012E+03
 1.22960E+03, 3.55135E+03
 1.23128E+03, 3.55261E+03
 1.23296E+03, 3.55407E+03
 1.23464E+03, 3.55670E+03
 1.23632E+03, 3.55838E+03
 1.23799E+03, 3.56057E+03
 1.23967E+03, 3.56316E+03
 1.24135E+03, 3.56533E+03
 1.24302E+03, 3.56695E+03
 1.24470E+03, 3.56817E+03
 1.24637E+03, 3.57058E+03
 1.24804E+03, 3.57282E+03
 1.24972E+03, 3.57234E+03
 1.25139E+03, 3.57286E+03
 1.25306E+03, 3.57418E+03
 1.25473E+03, 3.57455E+03
 1.25640E+03, 3.57530E+03
 1.25807E+03, 3.57565E+03
 1.25974E+03, 3.57808E+03
 1.26141E+03, 3.57889E+03
 1.26308E+03, 3.57922E+03
 1.26475E+03, 3.57867E+03
 1.26641E+03, 3.57836E+03
 1.26808E+03, 3.57563E+03
 1.26975E+03, 3.57123E+03
 1.27141E+03, 3.56957E+03
 1.27308E+03, 3.56781E+03
 1.27474E+03, 3.56494E+03
 1.27641E+03, 3.56159E+03
 1.27807E+03, 3.56074E+03
 1.27973E+03, 3.55822E+03
 1.28139E+03, 3.55801E+03
 1.28306E+03, 3.55891E+03
 1.28472E+03, 3.55836E+03
 1.28638E+03, 3.55800E+03
 1.28804E+03, 3.55684E+03
 1.28970E+03, 3.55750E+03
 1.29135E+03, 3.55790E+03
 1.29301E+03, 3.55831E+03
 1.29467E+03, 3.55908E+03
 1.29633E+03, 3.55930E+03
 1.29798E+03, 3.56066E+03
 1.29964E+03, 3.56327E+03
 1.30130E+03, 3.56516E+03
 1.30295E+03, 3.56570E+03
 1.30460E+03, 3.56691E+03
 1.30626E+03, 3.56815E+03
 1.30791E+03, 3.56907E+03
 1.30956E+03, 3.56914E+03
 1.31122E+03, 3.56941E+03
 1.31287E+03, 3.57016E+03
 1.31452E+03, 3.57232E+03
 1.31617E+03, 3.57295E+03
 1.31782E+03, 3.57576E+03
 1.31947E+03, 3.57861E+03
 1.32112E+03, 3.58188E+03
 1.32276E+03, 3.58616E+03
 1.32441E+03, 3.59112E+03
 1.32606E+03, 3.59491E+03
 1.32771E+03, 3.60002E+03
 1.32935E+03, 3.60480E+03
 1.33100E+03, 3.60846E+03
 1.33264E+03, 3.61437E+03
 1.33429E+03, 3.61758E+03
 1.33593E+03, 3.62070E+03
 1.33757E+03, 3.62322E+03
 1.33922E+03, 3.62451E+03
 1.34086E+03, 3.62400E+03
 1.34250E+03, 3.62388E+03
 1.34414E+03, 3.62254E+03
 1.34578E+03, 3.61907E+03
 1.34742E+03, 3.61521E+03
 1.34906E+03, 3.61018E+03
 1.35070E+03, 3.60726E+03
 1.35234E+03, 3.60598E+03
 1.35397E+03, 3.60035E+03
 1.35561E+03, 3.59822E+03
 1.35725E+03, 3.59403E+03
 1.35888E+03, 3.59119E+03
 1.36052E+03, 3.59088E+03
 1.36215E+03, 3.59183E+03
 1.36379E+03, 3.59106E+03
 1.36542E+03, 3.59050E+03
 1.36706E+03, 3.59197E+03
 1.36869E+03, 3.59350E+03
 1.37032E+03, 3.59639E+03
 1.37195E+03, 3.59923E+03
 1.37358E+03, 3.60190E+03
 1.37521E+03, 3.60652E+03
 1.37684E+03, 3.60863E+03
 1.37847E+03, 3.60955E+03
 1.38010E+03, 3.61066E+03
 1.38173E+03, 3.61117E+03
 1.38336E+03, 3.61145E+03
 1.38498E+03, 3.60995E+03
 1.38661E+03, 3.60582E+03
 1.38824E+03, 3.60090E+03
 1.38986E+03, 3.60062E+03
 1.39149E+03, 3.60189E+03
 1.39311E+03, 3.59704E+03
 1.39474E+03, 3.59678E+03
 1.39636E+03, 3.59695E+03
