X-Axis,10x Region 2
 3.50865E+02, 3.59218E+03
 3.52850E+02, 3.59315E+03
 3.54834E+02, 3.59451E+03
 3.56818E+02, 3.59401E+03
 3.58801E+02, 3.59300E+03
 3.60783E+02, 3.59373E+03
 3.62765E+02, 3.59283E+03
 3.64745E+02, 3.59182E+03
 3.66725E+02, 3.59009E+03
 3.68705E+02, 3.58869E+03
 3.70684E+02, 3.58635E+03
 3.72661E+02, 3.58438E+03
 3.74639E+02, 3.58467E+03
 3.76615E+02, 3.58209E+03
 3.78591E+02, 3.57986E+03
 3.80566E+02, 3.57791E+03
 3.82541E+02, 3.57533E+03
 3.84514E+02, 3.57153E+03
 3.86487E+02, 3.57093E+03
 3.88460E+02, 3.56937E+03
 3.90431E+02, 3.56775E+03
 3.92402E+02, 3.56779E+03
 3.94373E+02, 3.56747E+03
 3.96342E+02, 3.57207E+03
 3.98311E+02, 3.57565E+03
 4.00279E+02, 3.57890E+03
 4.02246E+02, 3.58258E+03
 4.04213E+02, 3.58661E+03
 4.06179E+02, 3.59247E+03
 4.08145E+02, 3.59678E+03
 4.10109E+02, 3.59793E+03
 4.12073E+02, 3.59492E+03
 4.14036E+02, 3.59319E+03
 4.15999E+02, 3.59112E+03
 4.17961E+02, 3.59026E+03
 4.19922E+02, 3.58945E+03
 4.21882E+02, 3.58906E+03
 4.23842E+02, 3.58949E+03
 4.25801E+02, 3.59015E+03
 4.27759E+02, 3.59251E+03
 4.29717E+02, 3.59376E+03
 4.31674E+02, 3.59950E+03
 4.33630E+02, 3.60289E+03
 4.35586E+02, 3.60675E+03
 4.37541E+02, 3.61013E+03
 4.39495E+02, 3.61240E+03
 4.41448E+02, 3.61325E+03
 4.43401E+02, 3.61125E+03
 4.45353E+02, 3.60617E+03
 4.47305E+02, 3.60011E+03
 4.49255E+02, 3.59395E+03
 4.51205E+02, 3.59120E+03
 4.53155E+02, 3.58641E+03
 4.55103E+02, 3.58336E+03
 4.57051E+02, 3.58228E+03
 4.58999E+02, 3.58077E+03
 4.60945E+02, 3.58485E+03
 4.62891E+02, 3.58842E+03
 4.64836E+02, 3.59879E+03
 4.66781E+02, 3.61231E+03
 4.68725E+02, 3.63738E+03
 4.70668E+02, 3.67416E+03
 4.72610E+02, 3.71802E+03
 4.74552E+02, 3.76039E+03
 4.76493E+02, 3.78508E+03
 4.78433E+02, 3.79095E+03
 4.80373E+02, 3.78252E+03
 4.82312E+02, 3.75897E+03
 4.84250E+02, 3.72925E+03
 4.86188E+02, 3.70337E+03
 4.88125E+02, 3.68058E+03
 4.90061E+02, 3.66084E+03
 4.91997E+02, 3.64711E+03
 4.93932E+02, 3.63598E+03
 4.95866E+02, 3.62490E+03
 4.97799E+02, 3.61636E+03
 4.99732E+02, 3.61120E+03
 5.01664E+02, 3.60443E+03
 5.03596E+02, 3.59762E+03
 5.05527E+02, 3.59184E+03
 5.07457E+02, 3.59207E+03
 5.09386E+02, 3.58774E+03
 5.11315E+02, 3.58679E+03
 5.13243E+02, 3.58548E+03
 5.15170E+02, 3.58540E+03
 5.17097E+02, 3.58571E+03
 5.19023E+02, 3.58621E+03
 5.20948E+02, 3.58552E+03
 5.22873E+02, 3.58682E+03
 5.24797E+02, 3.58607E+03
 5.26720E+02, 3.58438E+03
 5.28643E+02, 3.58256E+03
 5.30565E+02, 3.58022E+03
 5.32486E+02, 3.57768E+03
 5.34407E+02, 3.57546E+03
 5.36327E+02, 3.57305E+03
 5.38246E+02, 3.57022E+03
 5.40164E+02, 3.56613E+03
 5.42082E+02, 3.56457E+03
 5.43999E+02, 3.56216E+03
 5.45916E+02, 3.55979E+03
 5.47832E+02, 3.55768E+03
 5.49747E+02, 3.55869E+03
 5.51661E+02, 3.55738E+03
 5.53575E+02, 3.55770E+03
 5.55488E+02, 3.55864E+03
 5.57401E+02, 3.55841E+03
 5.59313E+02, 3.55853E+03
 5.61224E+02, 3.56013E+03
 5.63134E+02, 3.55995E+03
 5.65044E+02, 3.56170E+03
 5.66953E+02, 3.56440E+03
 5.68862E+02, 3.56862E+03
 5.70769E+02, 3.56882E+03
 5.72676E+02, 3.57270E+03
 5.74583E+02, 3.57543E+03
 5.76488E+02, 3.57615E+03
 5.78394E+02, 3.57753E+03
 5.80298E+02, 3.57637E+03
 5.82202E+02, 3.57368E+03
 5.84105E+02, 3.57000E+03
 5.86007E+02, 3.56576E+03
 5.87909E+02, 3.56256E+03
 5.89810E+02, 3.56156E+03
 5.91710E+02, 3.55868E+03
 5.93610E+02, 3.55740E+03
 5.95509E+02, 3.55769E+03
 5.97407E+02, 3.55555E+03
 5.99305E+02, 3.55735E+03
 6.01202E+02, 3.55956E+03
 6.03098E+02, 3.55780E+03
 6.04994E+02, 3.55896E+03
 6.06889E+02, 3.55886E+03
 6.08784E+02, 3.55845E+03
 6.10677E+02, 3.55976E+03
 6.12570E+02, 3.55930E+03
 6.14463E+02, 3.55930E+03
 6.16354E+02, 3.55942E+03
 6.18245E+02, 3.55835E+03
 6.20136E+02, 3.55788E+03
 6.22025E+02, 3.55532E+03
 6.23914E+02, 3.55285E+03
 6.25803E+02, 3.55051E+03
 6.27691E+02, 3.54973E+03
 6.29578E+02, 3.54798E+03
 6.31464E+02, 3.54634E+03
 6.33350E+02, 3.54509E+03
 6.35235E+02, 3.54414E+03
 6.37119E+02, 3.54310E+03
 6.39003E+02, 3.54208E+03
 6.40886E+02, 3.54094E+03
 6.42768E+02, 3.54011E+03
 6.44650E+02, 3.54158E+03
 6.46531E+02, 3.54198E+03
 6.48412E+02, 3.54328E+03
 6.50292E+02, 3.54083E+03
 6.52171E+02, 3.54081E+03
 6.54049E+02, 3.54139E+03
 6.55927E+02, 3.54150E+03
 6.57804E+02, 3.54066E+03
 6.59681E+02, 3.54105E+03
 6.61556E+02, 3.54103E+03
 6.63432E+02, 3.54088E+03
 6.65306E+02, 3.54200E+03
 6.67180E+02, 3.54014E+03
 6.69053E+02, 3.54028E+03
 6.70926E+02, 3.54149E+03
 6.72798E+02, 3.53979E+03
 6.74669E+02, 3.53991E+03
 6.76539E+02, 3.54012E+03
 6.78409E+02, 3.54036E+03
 6.80279E+02, 3.53867E+03
 6.82147E+02, 3.53927E+03
 6.84015E+02, 3.53830E+03
 6.85882E+02, 3.53925E+03
 6.87749E+02, 3.53905E+03
 6.89615E+02, 3.53985E+03
 6.91480E+02, 3.53811E+03
 6.93345E+02, 3.53806E+03
 6.95209E+02, 3.53815E+03
 6.97073E+02, 3.53849E+03
 6.98935E+02, 3.53921E+03
 7.00797E+02, 3.54080E+03
 7.02659E+02, 3.54148E+03
 7.04520E+02, 3.54307E+03
 7.06380E+02, 3.54566E+03
 7.08239E+02, 3.54603E+03
 7.10098E+02, 3.54669E+03
 7.11956E+02, 3.54640E+03
 7.13814E+02, 3.54804E+03
 7.15671E+02, 3.54770E+03
 7.17527E+02, 3.54670E+03
 7.19382E+02, 3.54730E+03
 7.21237E+02, 3.54722E+03
 7.23092E+02, 3.54537E+03
 7.24945E+02, 3.54414E+03
 7.26798E+02, 3.54274E+03
 7.28651E+02, 3.54123E+03
 7.30502E+02, 3.53980E+03
 7.32353E+02, 3.53792E+03
 7.34204E+02, 3.53749E+03
 7.36054E+02, 3.53697E+03
 7.37903E+02, 3.53641E+03
 7.39751E+02, 3.53591E+03
 7.41599E+02, 3.53513E+03
 7.43446E+02, 3.53622E+03
 7.45293E+02, 3.53702E+03
 7.47139E+02, 3.53813E+03
 7.48984E+02, 3.53861E+03
 7.50828E+02, 3.54045E+03
 7.52672E+02, 3.54295E+03
 7.54516E+02, 3.54249E+03
 7.56358E+02, 3.54342E+03
 7.58200E+02, 3.54460E+03
 7.60042E+02, 3.54524E+03
 7.61883E+02, 3.54577E+03
 7.63723E+02, 3.54729E+03
 7.65562E+02, 3.54759E+03
 7.67401E+02, 3.54889E+03
 7.69239E+02, 3.54946E+03
 7.71077E+02, 3.54901E+03
 7.72914E+02, 3.54619E+03
 7.74750E+02, 3.54529E+03
 7.76585E+02, 3.54482E+03
 7.78420E+02, 3.54310E+03
 7.80255E+02, 3.54268E+03
 7.82088E+02, 3.54213E+03
 7.83921E+02, 3.54067E+03
 7.85754E+02, 3.54030E+03
 7.87586E+02, 3.53919E+03
 7.89417E+02, 3.53951E+03
 7.91247E+02, 3.53809E+03
 7.93077E+02, 3.53794E+03
 7.94906E+02, 3.53668E+03
 7.96735E+02, 3.53553E+03
 7.98563E+02, 3.53510E+03
 8.00390E+02, 3.53459E+03
 8.02217E+02, 3.53380E+03
 8.04043E+02, 3.53273E+03
 8.05869E+02, 3.53197E+03
 8.07693E+02, 3.53164E+03
 8.09517E+02, 3.53245E+03
 8.11341E+02, 3.53136E+03
 8.13164E+02, 3.53183E+03
 8.14986E+02, 3.53200E+03
 8.16808E+02, 3.53281E+03
 8.18629E+02, 3.53256E+03
 8.20449E+02, 3.53398E+03
 8.22269E+02, 3.53410E+03
 8.24088E+02, 3.53408E+03
 8.25906E+02, 3.53552E+03
 8.27724E+02, 3.53746E+03
 8.29541E+02, 3.53851E+03
 8.31358E+02, 3.54110E+03
 8.33174E+02, 3.54416E+03
 8.34989E+02, 3.54594E+03
 8.36804E+02, 3.55147E+03
 8.38618E+02, 3.55444E+03
 8.40431E+02, 3.55849E+03
 8.42244E+02, 3.56141E+03
 8.44056E+02, 3.56494E+03
 8.45868E+02, 3.56853E+03
 8.47679E+02, 3.57016E+03
 8.49489E+02, 3.57306E+03
 8.51298E+02, 3.57507E+03
 8.53107E+02, 3.57723E+03
 8.54916E+02, 3.57780E+03
 8.56724E+02, 3.58037E+03
 8.58531E+02, 3.58106E+03
 8.60337E+02, 3.58544E+03
 8.62143E+02, 3.58588E+03
 8.63948E+02, 3.58868E+03
 8.65753E+02, 3.58844E+03
 8.67557E+02, 3.58745E+03
 8.69360E+02, 3.58598E+03
 8.71163E+02, 3.58328E+03
 8.72965E+02, 3.57715E+03
 8.74767E+02, 3.57041E+03
 8.76568E+02, 3.56321E+03
 8.78368E+02, 3.55605E+03
 8.80167E+02, 3.55076E+03
 8.81966E+02, 3.54915E+03
 8.83765E+02, 3.54626E+03
 8.85563E+02, 3.54494E+03
 8.87360E+02, 3.54408E+03
 8.89156E+02, 3.54320E+03
 8.90952E+02, 3.54497E+03
 8.92747E+02, 3.54521E+03
 8.94542E+02, 3.54688E+03
 8.96336E+02, 3.54963E+03
 8.98129E+02, 3.55065E+03
 8.99922E+02, 3.55340E+03
 9.01714E+02, 3.55743E+03
 9.03506E+02, 3.55882E+03
 9.05297E+02, 3.56250E+03
 9.07087E+02, 3.56482E+03
 9.08877E+02, 3.56789E+03
 9.10666E+02, 3.57000E+03
 9.12454E+02, 3.56940E+03
 9.14242E+02, 3.56983E+03
 9.16029E+02, 3.57209E+03
 9.17816E+02, 3.57245E+03
 9.19602E+02, 3.57319E+03
 9.21387E+02, 3.57685E+03
 9.23172E+02, 3.58094E+03
 9.24956E+02, 3.58290E+03
 9.26740E+02, 3.58426E+03
 9.28523E+02, 3.58679E+03
 9.30305E+02, 3.58969E+03
 9.32087E+02, 3.59439E+03
 9.33868E+02, 3.60026E+03
 9.35648E+02, 3.60419E+03
 9.37428E+02, 3.61052E+03
 9.39207E+02, 3.61428E+03
 9.40986E+02, 3.61998E+03
 9.42764E+02, 3.61948E+03
 9.44541E+02, 3.61101E+03
 9.46318E+02, 3.59788E+03
 9.48094E+02, 3.58335E+03
 9.49869E+02, 3.57063E+03
 9.51644E+02, 3.55989E+03
 9.53419E+02, 3.55308E+03
 9.55192E+02, 3.54704E+03
 9.56965E+02, 3.54213E+03
 9.58738E+02, 3.54067E+03
 9.60510E+02, 3.53758E+03
 9.62281E+02, 3.53742E+03
 9.64051E+02, 3.53520E+03
 9.65821E+02, 3.53526E+03
 9.67591E+02, 3.53489E+03
 9.69360E+02, 3.53443E+03
 9.71128E+02, 3.53425E+03
 9.72895E+02, 3.53370E+03
 9.74662E+02, 3.53444E+03
 9.76429E+02, 3.53458E+03
 9.78195E+02, 3.53466E+03
 9.79960E+02, 3.53566E+03
 9.81724E+02, 3.53546E+03
 9.83488E+02, 3.53579E+03
 9.85251E+02, 3.53659E+03
 9.87014E+02, 3.53799E+03
 9.88776E+02, 3.53953E+03
 9.90538E+02, 3.54114E+03
 9.92299E+02, 3.54200E+03
 9.94059E+02, 3.54445E+03
 9.95819E+02, 3.54728E+03
 9.97578E+02, 3.54928E+03
 9.99336E+02, 3.55283E+03
 1.00109E+03, 3.55344E+03
 1.00285E+03, 3.55495E+03
 1.00461E+03, 3.55736E+03
 1.00636E+03, 3.55728E+03
 1.00812E+03, 3.55763E+03
 1.00987E+03, 3.55797E+03
 1.01163E+03, 3.55999E+03
 1.01338E+03, 3.56221E+03
 1.01514E+03, 3.56203E+03
 1.01689E+03, 3.56225E+03
 1.01864E+03, 3.56164E+03
 1.02039E+03, 3.56330E+03
 1.02214E+03, 3.56444E+03
 1.02389E+03, 3.56804E+03
 1.02564E+03, 3.56818E+03
 1.02739E+03, 3.56789E+03
 1.02914E+03, 3.56826E+03
 1.03089E+03, 3.56946E+03
 1.03263E+03, 3.56992E+03
 1.03438E+03, 3.57142E+03
 1.03612E+03, 3.57072E+03
 1.03787E+03, 3.57389E+03
 1.03961E+03, 3.57470E+03
 1.04136E+03, 3.57553E+03
 1.04310E+03, 3.57922E+03
 1.04484E+03, 3.57898E+03
 1.04659E+03, 3.57969E+03
 1.04833E+03, 3.58221E+03
 1.05007E+03, 3.58146E+03
 1.05181E+03, 3.58533E+03
 1.05355E+03, 3.58415E+03
 1.05529E+03, 3.58493E+03
 1.05703E+03, 3.58257E+03
 1.05877E+03, 3.57920E+03
 1.06050E+03, 3.57861E+03
 1.06224E+03, 3.57743E+03
 1.06398E+03, 3.57558E+03
 1.06571E+03, 3.57408E+03
 1.06745E+03, 3.57207E+03
 1.06918E+03, 3.57290E+03
 1.07092E+03, 3.57379E+03
 1.07265E+03, 3.57775E+03
 1.07438E+03, 3.58149E+03
 1.07611E+03, 3.59027E+03
 1.07785E+03, 3.59777E+03
 1.07958E+03, 3.60439E+03
 1.08131E+03, 3.60829E+03
 1.08304E+03, 3.61073E+03
 1.08477E+03, 3.61041E+03
 1.08649E+03, 3.60778E+03
 1.08822E+03, 3.60608E+03
 1.08995E+03, 3.60259E+03
 1.09168E+03, 3.59831E+03
 1.09340E+03, 3.59509E+03
 1.09513E+03, 3.59312E+03
 1.09685E+03, 3.59563E+03
 1.09858E+03, 3.59486E+03
 1.10030E+03, 3.59592E+03
 1.10202E+03, 3.59882E+03
 1.10375E+03, 3.59945E+03
 1.10547E+03, 3.60186E+03
 1.10719E+03, 3.60591E+03
 1.10891E+03, 3.60774E+03
 1.11063E+03, 3.60812E+03
 1.11235E+03, 3.61013E+03
 1.11407E+03, 3.61105E+03
 1.11579E+03, 3.61217E+03
 1.11751E+03, 3.61015E+03
 1.11922E+03, 3.60687E+03
 1.12094E+03, 3.61079E+03
 1.12266E+03, 3.61293E+03
 1.12437E+03, 3.61748E+03
 1.12609E+03, 3.61764E+03
 1.12780E+03, 3.62261E+03
 1.12952E+03, 3.62096E+03
 1.13123E+03, 3.61667E+03
 1.13294E+03, 3.61412E+03
 1.13465E+03, 3.61016E+03
 1.13637E+03, 3.60652E+03
 1.13808E+03, 3.60207E+03
 1.13979E+03, 3.59931E+03
 1.14150E+03, 3.59944E+03
 1.14321E+03, 3.59500E+03
 1.14491E+03, 3.59485E+03
 1.14662E+03, 3.59336E+03
 1.14833E+03, 3.59349E+03
 1.15004E+03, 3.59102E+03
 1.15174E+03, 3.59099E+03
 1.15345E+03, 3.58872E+03
 1.15515E+03, 3.58645E+03
 1.15686E+03, 3.58104E+03
 1.15856E+03, 3.57733E+03
 1.16026E+03, 3.57402E+03
 1.16197E+03, 3.56871E+03
 1.16367E+03, 3.56537E+03
 1.16537E+03, 3.56044E+03
 1.16707E+03, 3.55534E+03
 1.16877E+03, 3.55043E+03
 1.17047E+03, 3.54862E+03
 1.17217E+03, 3.54570E+03
 1.17387E+03, 3.54301E+03
 1.17557E+03, 3.54109E+03
 1.17727E+03, 3.53947E+03
 1.17896E+03, 3.53902E+03
 1.18066E+03, 3.53771E+03
 1.18236E+03, 3.53658E+03
 1.18405E+03, 3.53677E+03
 1.18575E+03, 3.53699E+03
 1.18744E+03, 3.53654E+03
 1.18913E+03, 3.53534E+03
 1.19083E+03, 3.53606E+03
 1.19252E+03, 3.53643E+03
 1.19421E+03, 3.53696E+03
 1.19590E+03, 3.53798E+03
 1.19759E+03, 3.53938E+03
 1.19928E+03, 3.53970E+03
 1.20097E+03, 3.54046E+03
 1.20266E+03, 3.54171E+03
 1.20435E+03, 3.54135E+03
 1.20604E+03, 3.54148E+03
 1.20772E+03, 3.54326E+03
 1.20941E+03, 3.54291E+03
 1.21110E+03, 3.54364E+03
 1.21278E+03, 3.54284E+03
 1.21447E+03, 3.54184E+03
 1.21615E+03, 3.54103E+03
 1.21783E+03, 3.54196E+03
 1.21952E+03, 3.54085E+03
 1.22120E+03, 3.54021E+03
 1.22288E+03, 3.54151E+03
 1.22456E+03, 3.54071E+03
 1.22624E+03, 3.54172E+03
 1.22792E+03, 3.54204E+03
 1.22960E+03, 3.54289E+03
 1.23128E+03, 3.54526E+03
 1.23296E+03, 3.54583E+03
 1.23464E+03, 3.54685E+03
 1.23632E+03, 3.54732E+03
 1.23799E+03, 3.54968E+03
 1.23967E+03, 3.55006E+03
 1.24135E+03, 3.55268E+03
 1.24302E+03, 3.55481E+03
 1.24470E+03, 3.55637E+03
 1.24637E+03, 3.55664E+03
 1.24804E+03, 3.55766E+03
 1.24972E+03, 3.55767E+03
 1.25139E+03, 3.55924E+03
 1.25306E+03, 3.55883E+03
 1.25473E+03, 3.56146E+03
 1.25640E+03, 3.56144E+03
 1.25807E+03, 3.56286E+03
 1.25974E+03, 3.56391E+03
 1.26141E+03, 3.56471E+03
 1.26308E+03, 3.56506E+03
 1.26475E+03, 3.56340E+03
 1.26641E+03, 3.56350E+03
 1.26808E+03, 3.56325E+03
 1.26975E+03, 3.56009E+03
 1.27141E+03, 3.55636E+03
 1.27308E+03, 3.55641E+03
 1.27474E+03, 3.55323E+03
 1.27641E+03, 3.55144E+03
 1.27807E+03, 3.54959E+03
 1.27973E+03, 3.54948E+03
 1.28139E+03, 3.54902E+03
 1.28306E+03, 3.54798E+03
 1.28472E+03, 3.54877E+03
 1.28638E+03, 3.54758E+03
 1.28804E+03, 3.54806E+03
 1.28970E+03, 3.54744E+03
 1.29135E+03, 3.54845E+03
 1.29301E+03, 3.54848E+03
 1.29467E+03, 3.54920E+03
 1.29633E+03, 3.55067E+03
 1.29798E+03, 3.55039E+03
 1.29964E+03, 3.55223E+03
 1.30130E+03, 3.55277E+03
 1.30295E+03, 3.55405E+03
 1.30460E+03, 3.55509E+03
 1.30626E+03, 3.55634E+03
 1.30791E+03, 3.55636E+03
 1.30956E+03, 3.55697E+03
 1.31122E+03, 3.55783E+03
 1.31287E+03, 3.55623E+03
 1.31452E+03, 3.55894E+03
 1.31617E+03, 3.55870E+03
 1.31782E+03, 3.56030E+03
 1.31947E+03, 3.56381E+03
 1.32112E+03, 3.56604E+03
 1.32276E+03, 3.57118E+03
 1.32441E+03, 3.57268E+03
 1.32606E+03, 3.57567E+03
 1.32771E+03, 3.57900E+03
 1.32935E+03, 3.58089E+03
 1.33100E+03, 3.58595E+03
 1.33264E+03, 3.59172E+03
 1.33429E+03, 3.59183E+03
 1.33593E+03, 3.59399E+03
 1.33757E+03, 3.59488E+03
 1.33922E+03, 3.59675E+03
 1.34086E+03, 3.59728E+03
 1.34250E+03, 3.59547E+03
 1.34414E+03, 3.59447E+03
 1.34578E+03, 3.59276E+03
 1.34742E+03, 3.59072E+03
 1.34906E+03, 3.58872E+03
 1.35070E+03, 3.58493E+03
 1.35234E+03, 3.58116E+03
 1.35397E+03, 3.58060E+03
 1.35561E+03, 3.57799E+03
 1.35725E+03, 3.57482E+03
 1.35888E+03, 3.57160E+03
 1.36052E+03, 3.57293E+03
 1.36215E+03, 3.57212E+03
 1.36379E+03, 3.57216E+03
 1.36542E+03, 3.57290E+03
 1.36706E+03, 3.57415E+03
 1.36869E+03, 3.57622E+03
 1.37032E+03, 3.57755E+03
 1.37195E+03, 3.57880E+03
 1.37358E+03, 3.57899E+03
 1.37521E+03, 3.58298E+03
 1.37684E+03, 3.58421E+03
 1.37847E+03, 3.58534E+03
 1.38010E+03, 3.58700E+03
 1.38173E+03, 3.58637E+03
 1.38336E+03, 3.58451E+03
 1.38498E+03, 3.58563E+03
 1.38661E+03, 3.58338E+03
 1.38824E+03, 3.58220E+03
 1.38986E+03, 3.58028E+03
 1.39149E+03, 3.58077E+03
 1.39311E+03, 3.57793E+03
 1.39474E+03, 3.57908E+03
 1.39636E+03, 3.57862E+03
